line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Fe V_1350.5374,Fe V,1350.0466581226785,0.0032212981750332436,9276.243469604622,1
Fe V_1350.6724,Fe V,1351.2342777731446,0.006267934630878296,5741.711392081434,1
Fe V_1350.9483,Fe V,1351.5427999999997,0.008840557268086439,941.2102754494118,1
Ni V_1351.4140,Ni V,1351.6872930498337,0.002953631821584026,595.5527694371889,1
Fe V_1351.7563,Fe V,1351.668655861687,0.0017749201769732055,875.5841287608517,1
Fe V_1355.6223,Fe V,1355.9071727608684,0.001128546578212907,6942.560693251024,1
Fe V_1356.2369,Fe V,1355.9622056952044,0.001005042894004454,9343.543854778894,1
Fe V_1357.1121,Fe V,1356.5523914198027,0.0015848253233252407,37833.2583765999,1
Fe V_1357.6760,Fe V,1358.1808592811233,0.002098296309042073,7226.177458007463,1
Fe V_1357.8549,Fe V,1358.3073232050037,0.001714064152986808,8062.823010695464,1
Fe V_1358.3840,Fe V,1358.8078234138577,0.003989633651653561,1076.0558254872212,1
Fe V_1358.5646,Fe V,1358.959521434495,0.005082154484057842,1390.4803209792672,1
Fe V_1359.0060,Fe V,1359.0318188058886,0.0022033562788820868,1019.8285418012309,1
Fe V_1359.4034,Fe V,1359.1216059153637,0.0016031386539661777,5029.151628773454,1
Fe V_1361.4440,Fe V,1361.824722413502,0.0029577397963303823,3472.5568292138664,1
Fe V_1361.8280,Fe V,1361.7607879277246,0.0010639379970385607,5101.5886498869095,1
Fe V_1362.8639,Fe V,1363.2089954316132,0.0020185895141693173,194771.2155601992,1
Fe V_1363.0758,Fe V,1363.672399999706,0.023358583843225474,268811.91051808477,1
Fe V_1363.6431,Fe V,1363.3183797509312,0.0005082581070056871,253570.46747210022,1
Fe V_1364.8201,Fe V,1365.0930015445715,0.0050413626632815,1386.3501860221675,1
Fe V_1365.1143,Fe V,1365.1010449683376,0.004597173371288991,2393.29641948343,1
Fe V_1365.5742,Fe V,1365.1344790663852,0.015935359954528047,2139.2497639782005,1
Fe V_1370.3038,Fe V,1369.8072214932288,0.002275594231028139,24482.956226497194,1
Fe V_1371.2188,Fe V,1370.8898064132602,0.0010747277235726108,17052.494325998763,1
Fe V_1371.9858,Fe V,1372.2094211557232,0.0004757784247519273,307238.7790698779,1
Fe V_1372.6536,Fe V,1372.1945505175865,0.0005885620562883088,274421.1649161747,1
Fe V_1373.5868,Fe V,1373.601076827491,0.0012576600543793691,9165.72200533398,1
Fe V_1373.6770,Fe V,1373.609378911204,0.001329540020809307,9369.886546018592,1
Fe V_1373.9646,Fe V,1373.6467706223825,0.0012265708653986119,8832.403292834832,1
Fe V_1374.1180,Fe V,1373.7051361580463,0.0008089315768972057,5927.396016403909,1
Fe V_1375.7851,Fe V,1375.8124421985501,0.0004728021540184306,245505.93504802306,1
Fe V_1376.3367,Fe V,1375.892629338471,0.00048241636822389034,153554.28133746758,1
Fe V_1376.4511,Fe V,1375.9652584342116,0.00044079717381414,131177.88591477787,1
Fe V_1378.5620,Fe V,1378.9128948413525,0.0004979459021857944,269612.8484710437,1
