line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Fe V_1582.7979,Fe V,1583.0209499463779,0.0014584848362016961,5265.084236650423,1
Fe V_1583.9544,Fe V,1584.3790023120955,0.023949995242664984,235.53979744579095,1
Fe V_1584.5342,Fe V,1584.3345032169561,0.006327143585422428,321.09908889991493,1
Fe V_1585.6560,Fe V,1585.3878389303034,0.0008548484151929913,47802.12761146428,1
Fe V_1588.1970,Fe V,1588.4197204063337,0.0007811766927533353,123990.64841919455,1
Fe V_1588.9028,Fe V,1588.826483898009,0.00806661526015352,8967.902127801459,1
Fe V_1589.0110,Fe V,1589.234812350524,0.013104601697131587,8614.687770608867,1
Fe V_1589.3908,Fe V,1589.9851999999998,0.03371483744956525,23455.546592188795,1
Fe V_1589.9376,Fe V,1589.6970149445651,0.0008665464153750933,119817.87532575073,1
Fe V_1593.7032,Fe V,1593.530088212675,0.0005136159710879028,83788.94981987099,1
Fe V_1596.3679,Fe V,1596.6487054379877,0.005020943816690763,1125.1890197245489,1
Fe V_1598.8240,Fe V,1598.4615617413622,0.0019449099622957267,39643.66882010599,1
Fe V_1599.8400,Fe V,1599.357384440892,0.0035255032919300888,12664.232023071469,1
Fe V_1606.6786,Fe V,1606.1751952864881,0.0016872809617585367,83337.29855150142,1
Fe V_1607.8330,Fe V,1608.1619185399468,0.001691508070997912,43076.40829631516,1
Fe V_1614.1888,Fe V,1614.1699486832956,0.0008150055784557992,2399.932269567325,1
Fe V_1617.0400,Fe V,1616.536618673812,0.002243371719089353,66344.27026975664,1
Fe V_1618.0580,Fe V,1617.7541803009503,0.0009437232139447209,57081.300820888464,1
Fe V_1618.3790,Fe V,1618.8936353181205,0.0042227477188170005,102030.19223516613,1
Fe V_1620.0873,Fe V,1620.1864842931561,0.0005935238768803805,76709.43242859335,1
Fe V_1624.2550,Fe V,1624.3787992641198,0.0009904195771317102,1587.3643006465213,1
Fe V_1630.8433,Fe V,1630.3777141496569,0.0030754059778762633,57372.14508826347,1
Fe V_1639.7918,Fe V,1639.307530521729,0.0029074298152988024,31234.1803872748,1
Fe V_1643.4256,Fe V,1643.2839342719117,0.0017157810584633839,573.8418888954079,1
Fe V_1645.7430,Fe V,1645.8353610164506,0.0022129271302271793,412.08028082212246,1
Fe V_1648.7400,Fe V,1648.671486730058,0.0007637747678111234,47765.68110335589,1
Fe V_1651.9301,Fe V,1652.3906322174432,0.002441436280731043,2456.3546010860227,1
Fe V_1652.5280,Fe V,1652.450366616803,0.0010962793948525043,2653.794900058627,1
Fe V_1654.7456,Fe V,1654.7831466563298,0.0014239171355871411,903.2819854426382,1
Fe V_1659.8940,Fe V,1660.2867317392013,0.0009567328921167654,35269.85991111514,1
Fe V_1660.5473,Fe V,1659.9508000000003,0.12077833238663024,32373.558459974684,1
Fe V_1661.0490,Fe V,1660.731773961871,0.008385115479024005,46468.531629668665,1
Fe V_1662.7380,Fe V,1662.555861426352,0.001576743090777151,1570.3385416574988,1
Fe V_1668.9250,Fe V,1669.0362574569258,0.00146505927187653,884.2799389328796,1
Fe V_1676.4380,Fe V,1676.3004392879227,0.0008757484743328315,28567.614756547766,1
