line_id,species,lambda0_ang,lambda_obs,sigma_lambda_obs,depth,width,continuum_c0,continuum_c1,chi2_local,reduced_chi2_local,asymmetry,snr,window_contam,flags,n_components,q_cm1,lambda0_unc_ang
line_0229,Fe V,1429.0058,1429.2221723364137,0.029978885032033522,-0.11205382818078113,0.3928493059098937,2.029931643027973,1.1503907313116084,1803.5147863545117,12.104126082916185,0.5779835008621531,13.677449621800713,0.21330909554600522,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1956,0.004
line_0230,Fe V,1429.33,1429.5901769289064,0.0006924446060259288,-0.09833463933777453,0.029755495581167024,2.219470648372849,-1.0748507394969233,777.1990887456574,5.181327258304383,-1.7754595481297708,11.954326033516239,0.11810744959666382,BLEND_SUSPECT;MULTI_MINIMA,2,2362,0.004
line_0231,Fe V,1429.4691,1429.5994783835347,0.003466531951096301,-0.1256822484848502,0.1715035412483705,1.6340539368932783,-1.4055581238157013,2000.5061674485955,13.426215888916749,-1.7547599378312135,14.82547125974151,0.2047112956583595,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1730,0.004
line_0232,Fe V,1430.313,1430.4103050325916,0.0029070089392711517,-0.31397533912008013,0.266931132306237,1.0750461671034475,0.0593009160588298,1419.6244233304847,9.527680693493185,-0.041435947649263186,28.740308844847764,0.24954738050727734,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2449,0.004
line_0233,Fe V,1430.573,1430.691541172935,0.0004567198014673304,-0.30711111506753863,0.025734070163487374,2.2836520050635136,-1.5098038366581734,976.545291598023,6.51030194398682,-1.613218900912465,27.140796628033794,0.18639717940774153,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3207,0.004
line_0234,Fe V,1430.7552,1430.6918595024003,0.00045668318441896094,-0.4642082983855713,0.025700780272824804,1.3654996848332737,-0.6457745531024083,1069.6825665661459,7.131217110440972,-1.7121047008931674,34.95194556834039,0.19941698766626245,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2037,0.004
line_0235,Fe V,1431.8875,1431.9466501809486,0.008117973858550797,-0.2514316586333686,0.11363589068400305,1.0248862922563098,0.009121532171376442,690.2269703905308,4.601513135936872,-0.9816444906750633,19.36611289564604,0.235330575498418,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1062,0.004
line_0236,Fe V,1435.0474,1435.1558502833223,0.0010651706562141493,-0.1606746338168512,0.01865843631959746,1.0061489312698433,0.005519562711948213,214.29985543898206,1.438254063348873,-0.7532962397826959,12.150670844280215,0.46308426387547796,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1505,0.004
line_0237,Fe V,1440.529,1440.641556732925,0.0004735768540840632,-0.2615266115299104,0.024171378076314063,1.7407397539014806,1.0176089338972443,1867.3404669674703,12.448936446449801,1.6802075945738928,23.3702644154443,0.22352247653610738,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2780,0.004
line_0238,Fe V,1440.7939,1441.0065081506948,0.0030469543149964583,-0.2657564751113932,0.2892184162743598,1.1088094120575658,0.11377867760646702,2962.1292991962687,19.747528661308458,-0.21996322576484745,23.748249010442986,0.30967312410444897,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2674,0.004
