line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Fe V_1571.9100,Fe V,1572.1363141567272,0.0010682594504006699,10582.973819475044,1
Fe V_1576.2143,Fe V,1576.1817701228763,0.0013352153842424667,776.5590067482038,1
Fe V_1582.7979,Fe V,1583.0209833056417,0.0014589870756284349,5265.39131341089,1
Fe V_1583.9544,Fe V,1584.3784423203035,0.0238900707564433,235.63541961115686,1
Fe V_1584.5342,Fe V,1584.3341965192583,0.006334922173099272,320.99828313403486,1
Fe V_1585.6560,Fe V,1585.387841589481,0.0008549036286444183,47786.04738989087,1
Fe V_1588.1970,Fe V,1588.4197201642037,0.0007811704431452991,123989.78486055993,1
Fe V_1588.9028,Fe V,1588.8267371427173,0.008062133532751205,8968.54625517815,1
Fe V_1589.0110,Fe V,1589.2350850366859,0.013119669901938016,8615.568150102707,1
Fe V_1589.3908,Fe V,1589.9851999999998,0.03370861198353598,23464.44933276785,1
Fe V_1589.9376,Fe V,1589.696992482598,0.0008665325718477868,119821.71185707438,1
Fe V_1593.7032,Fe V,1593.5300792391074,0.0005072694039186675,83671.17781572879,1
Fe V_1596.3679,Fe V,1596.6488193125247,0.005025434565952315,1124.9995935198563,1
Fe V_1598.8240,Fe V,1598.4615349887738,0.0019452031412174706,39629.87349918415,1
Fe V_1599.8400,Fe V,1599.3465664851872,9.806954641786643,16041.992097928365,1
Fe V_1606.6786,Fe V,1606.0820001640725,6817710.408938787,89816.17564347334,1
Fe V_1607.8330,Fe V,1608.1619454937663,0.0016917900987768477,43059.94365010865,1
Fe V_1614.1888,Fe V,1614.1699587556798,0.0008150440015186049,2399.5408226117506,1
Fe V_1617.0400,Fe V,1616.5366183384115,0.0022434689399054714,66339.24801436787,1
Fe V_1618.0580,Fe V,1617.7541718732755,0.0009437291750402401,57039.255227336005,1
Fe V_1618.3790,Fe V,1618.8936326961848,0.0042208130472992005,102008.67132207478,1
Fe V_1620.0873,Fe V,1620.1865256081858,0.0005932953351443077,76699.3718958447,1
Fe V_1624.2550,Fe V,1624.3788170395405,0.0009905115729541487,1586.9043331064372,1
Fe V_1630.8433,Fe V,1630.3777293959722,0.0030753423554863435,57351.58929784165,1
Fe V_1639.7918,Fe V,1639.3074931214162,0.002907946366304869,31244.669486541476,1
Fe V_1643.4256,Fe V,1643.2839003032598,0.0017157244809996313,574.0038819707739,1
Fe V_1645.7430,Fe V,1645.835329050072,0.0022133300111230707,411.98769808071006,1
Fe V_1648.7400,Fe V,1648.6715306306908,0.0007632195130169847,47766.888754364816,1
Fe V_1651.9301,Fe V,1652.3906451392427,0.002441061672966288,2458.275046427746,1
Fe V_1652.5280,Fe V,1652.450411169923,0.0010963133745596312,2652.0927016387623,1
Fe V_1654.7456,Fe V,1654.7831976839886,0.0014242433356117564,902.9384455641696,1
Fe V_1659.8940,Fe V,1660.2867552273544,0.0009567271320747022,35267.85533725342,1
Fe V_1660.5473,Fe V,1659.9508000000003,0.12079518242997446,32382.52592875314,1
Fe V_1661.0490,Fe V,1660.73173482694,0.00838632537118293,46468.81139120199,1
Fe V_1662.7380,Fe V,1662.5558422915126,0.0015762943479413977,1572.2990101429634,1
Fe V_1668.9250,Fe V,1669.0362534473873,0.0014651903868507059,884.1343647384577,1
Fe V_1676.4380,Fe V,1676.3004497950853,0.0008754581737966395,28567.020856096446,1
